Date,Price,Open,High,Low,Vol.,Change %,Sorting order
08/06/2012,4.3,4.4,4.4,4.3,6.50K,0.00%,2470
08/07/2012,4.2,4.3,4.4,4.2,61.65K,-2.33%,2469
08/08/2012,4.2,4.3,4.3,4.2,15.01K,0.00%,2468
08/09/2012,4.2,4.2,4.4,4.1,565.05K,0.00%,2467
08/10/2012,4.3,4.3,4.3,4.2,5.10K,2.38%,2466
08/13/2012,4.1,4.2,4.3,4.1,50.90K,-4.65%,2465
08/14/2012,4.1,4.3,4.3,4.1,128.93K,0.00%,2464
08/15/2012,4.1,4.2,4.2,4.1,42.17K,0.00%,2463
08/16/2012,4.2,4.2,4.2,4.2,0.00K,2.44%,2462
08/17/2012,4.1,4.2,4.2,4.1,98.81K,-2.38%,2461
08/20/2012,4.1,4.1,4.3,4.1,62.66K,0.00%,2460
08/21/2012,4.3,4.2,4.3,4.1,139.18K,4.88%,2459
08/22/2012,4.3,4.4,4.4,4.2,36.20K,0.00%,2458
08/23/2012,4.3,4.4,4.5,4.2,940.23K,0.00%,2457
08/24/2012,4.4,4.4,4.4,4.3,34.60K,2.33%,2456
08/27/2012,4.2,4.2,4.3,4.2,113.44K,-4.55%,2455
08/28/2012,4.4,4.4,4.4,4.3,52.56K,4.76%,2454
08/29/2012,4.4,4.5,4.5,4.4,198.85K,0.00%,2453
08/30/2012,4.9,4.4,4.9,4.3,858.34K,11.36%,2452
09/03/2012,5.1,4.9,5.2,4.8,2.69M,4.08%,2451
09/04/2012,5,5.3,5.3,4.8,1.22M,-1.96%,2450
09/05/2012,5,5.2,5.2,5,452.90K,0.00%,2449
09/06/2012,4.9,5.1,5.1,4.9,946.91K,-2.00%,2448
09/07/2012,5.1,5,5.2,4.9,1.34M,4.08%,2447
09/10/2012,5.3,5.1,5.6,5.1,2.36M,3.92%,2446
09/11/2012,5.3,5.4,5.4,5.2,258.90K,0.00%,2445
09/12/2012,5.2,5.4,5.4,5.2,116.85K,-1.89%,2444
09/13/2012,5.5,5.3,5.6,5.2,1.19M,5.77%,2443
09/14/2012,5.5,5.6,5.6,5.3,872.24K,0.00%,2442
09/17/2012,5.4,5.5,5.6,5.2,295.25K,-1.82%,2441
09/18/2012,5.5,5.5,5.6,5.4,267.67K,1.85%,2440
09/19/2012,5.2,5.3,5.4,5.1,565.30K,-5.45%,2439
09/20/2012,5.3,5.2,5.4,5.1,1.05M,1.92%,2438
09/21/2012,5.3,5.4,5.5,5.3,115.59K,0.00%,2437
09/24/2012,5.2,5.3,5.3,5.1,225.41K,-1.89%,2436
09/25/2012,5.1,5.1,5.2,5,64.40K,-1.92%,2435
09/26/2012,5.1,5.1,5.2,5.1,534.60K,0.00%,2434
09/27/2012,5.1,5.2,5.2,5,64.46K,0.00%,2433
09/28/2012,5.1,5.1,5.3,5.1,222.79K,0.00%,2432
10/01/2012,5.1,5.3,5.3,5,389.40K,0.00%,2431
10/02/2012,5.1,5.1,5.1,5.1,47.00K,0.00%,2430
10/03/2012,5.1,5.3,5.3,5.1,204.90K,0.00%,2429
10/04/2012,5,5.1,5.1,5,176.80K,-1.96%,2428
10/05/2012,5.1,5.1,5.1,5,16.61K,2.00%,2427
10/08/2012,5.1,5.1,5.1,5.1,61.40K,0.00%,2426
10/09/2012,5.1,5.2,5.2,5,230.08K,0.00%,2425
10/10/2012,4.9,5.2,5.2,4.9,260.20K,-3.92%,2424
10/11/2012,4.9,4.8,5.2,4.8,30.98K,0.00%,2423
10/12/2012,5,4.9,5.1,4.9,8.30M,2.04%,2422
10/15/2012,5,5.1,5.1,4.9,34.30K,0.00%,2421
10/16/2012,4.9,4.9,5,4.9,158.00K,-2.00%,2420
10/17/2012,4.9,5,5,4.9,333.16K,0.00%,2419
10/18/2012,5,5,5,4.9,2.02K,2.04%,2418
10/19/2012,4.9,5,5,4.9,12.42K,-2.00%,2417
10/22/2012,4.9,5,5,4.8,17.20K,0.00%,2416
10/23/2012,4.9,4.9,4.9,4.8,39.50K,0.00%,2415
10/24/2012,4.9,4.9,4.9,4.9,70.31K,0.00%,2414
10/25/2012,4.9,4.8,5,4.8,32.90K,0.00%,2413
10/26/2012,4.9,4.9,4.9,4.8,2.25K,0.00%,2412
10/30/2012,4.9,5,5,4.9,11.55K,0.00%,2411
10/31/2012,5,4.9,5,4.9,24.71K,2.04%,2410
11/01/2012,4.9,4.9,5,4.9,553.15K,-2.00%,2409
11/02/2012,5,5,5,4.9,7.00K,2.04%,2408
11/05/2012,5,5,5,4.9,1.02M,0.00%,2407
11/06/2012,5,5,5,4.9,24.55K,0.00%,2406
11/07/2012,4.9,5,5,4.9,12.13K,-2.00%,2405
11/08/2012,5,5.1,5.1,5,12.10K,2.04%,2404
11/09/2012,4.9,5,5,4.9,18.46K,-2.00%,2403
11/12/2012,4.8,5,5,4.8,3.87K,-2.04%,2402
11/14/2012,4.8,4.9,4.9,4.8,25.70K,0.00%,2401
11/15/2012,4.9,5,5,4.7,30.78K,2.08%,2400
11/16/2012,4.8,4.8,4.8,4.7,35.10K,-2.04%,2399
11/19/2012,4.6,4.9,4.9,4.6,67.74K,-4.17%,2398
11/20/2012,4.6,4.7,4.9,4.6,60.31K,0.00%,2397
11/21/2012,4.7,4.5,4.7,4.5,26.91K,2.17%,2396
11/22/2012,4.7,4.9,4.9,4.5,20.19K,0.00%,2395
11/23/2012,4.5,4.9,4.9,4.5,61.00K,-4.26%,2394
11/26/2012,4.6,4.7,4.7,4.4,10.59K,2.22%,2393
11/28/2012,4.5,4.4,4.5,4.4,38.50K,-2.17%,2392
11/29/2012,4.6,4.6,4.6,4.5,11.70K,2.22%,2391
11/30/2012,4.4,4.5,4.5,4.4,27.05K,-4.35%,2390
12/03/2012,4.5,4.7,4.7,4.5,47.43K,2.27%,2389
12/04/2012,4.4,4.7,4.7,4.4,24.25K,-2.22%,2388
12/05/2012,4.5,4.8,4.8,4.5,14.70K,2.27%,2387
12/06/2012,4.5,4.6,4.6,4.5,23.10K,0.00%,2386
12/07/2012,4.4,4.4,4.6,4.4,105.75K,-2.22%,2385
12/10/2012,4.4,4.4,4.5,4.4,82.20K,0.00%,2384
12/11/2012,4.4,4.4,4.4,4.3,25.64K,0.00%,2383
12/12/2012,4.6,4.5,4.6,4.4,378.42K,4.55%,2382
12/13/2012,4.7,4.7,4.8,4.6,89.77K,2.17%,2381
12/14/2012,4.6,4.5,4.7,4.5,31.19K,-2.13%,2380
12/17/2012,4.6,4.5,4.6,4.5,154.09K,0.00%,2379
12/18/2012,4.7,4.6,4.7,4.6,3.10K,2.17%,2378
12/19/2012,4.6,4.7,4.7,4.5,111.60K,-2.13%,2377
12/20/2012,4.7,4.7,4.7,4.5,17.99K,2.17%,2376
12/21/2012,4.7,4.7,4.7,4.7,4.60K,0.00%,2375
12/24/2012,4.7,4.6,4.7,4.6,0.70K,0.00%,2374
12/26/2012,4.7,4.7,4.7,4.6,101.58K,0.00%,2373
12/28/2012,4.7,4.6,4.7,4.6,15.92K,0.00%,2372
12/31/2012,4.7,4.7,4.7,4.7,1.20K,0.00%,2371
01/02/2013,4.8,4.7,4.8,4.6,36.45K,2.13%,2370
01/03/2013,4.9,4.8,5,4.8,372.40K,2.08%,2369
01/04/2013,4.7,5,5,4.7,1.80K,-4.08%,2368
01/07/2013,4.8,4.8,4.8,4.7,81.42K,2.13%,2367
01/08/2013,4.7,4.7,4.7,4.7,1.58K,-2.08%,2366
01/09/2013,4.6,4.7,4.7,4.6,60.20K,-2.13%,2365
01/10/2013,4.6,4.7,4.7,4.6,36.92K,0.00%,2364
01/11/2013,4.6,4.6,4.6,4.5,552.72K,0.00%,2363
01/15/2013,4.6,4.6,4.6,4.5,77.00K,0.00%,2362
01/16/2013,4.8,4.6,4.8,4.6,176.44K,4.35%,2361
01/17/2013,4.8,4.8,5,4.7,307.35K,0.00%,2360
01/18/2013,4.9,4.8,5,4.8,111.00K,2.08%,2359
01/21/2013,4.7,4.8,4.9,4.7,131.19K,-4.08%,2358
01/22/2013,4.9,4.8,5,4.8,220.30K,4.26%,2357
01/23/2013,4.8,4.9,4.9,4.8,33.20K,-2.04%,2356
01/24/2013,4.8,4.8,4.9,4.8,74.43K,0.00%,2355
01/28/2013,4.8,4.7,4.8,4.7,68.50K,0.00%,2354
01/29/2013,4.6,4.7,4.7,4.6,11.80K,-4.17%,2353
01/30/2013,4.9,4.7,5,4.7,2.31M,6.52%,2352
01/31/2013,4.9,5,5,4.9,708.82K,0.00%,2351
02/01/2013,4.9,5,5,4.9,1.50K,0.00%,2350
02/05/2013,4.8,4.8,4.9,4.8,20.80K,-2.04%,2349
02/06/2013,4.8,4.8,4.8,4.8,1.80K,0.00%,2348
02/07/2013,4.8,4.8,4.9,4.8,39.30K,0.00%,2347
02/08/2013,4.8,4.9,4.9,4.8,9.95K,0.00%,2346
02/11/2013,4.8,4.9,4.9,4.8,23.68K,0.00%,2345
02/12/2013,4.7,4.8,4.9,4.7,41.80K,-2.08%,2344
02/13/2013,4.9,4.7,4.9,4.7,5.00K,4.26%,2343
02/14/2013,4.7,4.7,4.7,4.7,54.65K,-4.08%,2342
02/15/2013,4.7,4.8,4.8,4.6,25.60K,0.00%,2341
02/18/2013,4.5,4.6,4.6,4.5,135.10K,-4.26%,2340
02/19/2013,4.3,4.5,4.5,4.3,24.21K,-4.44%,2339
02/20/2013,4.4,4.5,4.5,4.4,39.86K,2.33%,2338
02/21/2013,4.4,4.5,4.5,4.4,4.59K,0.00%,2337
02/22/2013,4.3,4.4,4.5,4.3,54.80K,-2.27%,2336
02/26/2013,4.3,4.3,4.3,4.3,31.51K,0.00%,2335
02/27/2013,4.3,4.3,4.4,4.3,9.31K,0.00%,2334
02/28/2013,4.3,4.4,4.4,4.3,1.09M,0.00%,2333
03/01/2013,4.4,4.3,4.5,4.3,81.28K,2.33%,2332
03/04/2013,4.4,4.3,4.4,4.3,13.16K,0.00%,2331
03/05/2013,4.3,4.3,4.4,4.3,6.51K,-2.27%,2330
03/06/2013,4.3,4.3,4.3,4.3,269.40K,0.00%,2329
03/07/2013,4.3,4.3,4.3,4.2,325.23K,0.00%,2328
03/08/2013,4.3,4.2,4.3,4.2,296.65K,0.00%,2327
03/11/2013,4.2,4.2,4.2,4.2,172.90K,-2.33%,2326
03/12/2013,4.2,4.3,4.3,4.1,139.60K,0.00%,2325
03/13/2013,4.1,4.2,4.2,4,1.08M,-2.38%,2324
03/14/2013,4.2,4.1,4.2,4.1,18.06K,2.44%,2323
03/15/2013,4.1,4.2,4.2,4.1,503.74K,-2.38%,2322
03/18/2013,4.1,4.2,4.2,4.1,9.87K,0.00%,2321
03/19/2013,4,4.1,4.1,4,285.71K,-2.44%,2320
03/20/2013,4.1,4.1,4.1,4,106.69K,2.50%,2319
03/21/2013,4.1,4.1,4.1,4,109.55K,0.00%,2318
03/22/2013,4.2,4.1,4.2,4,2.71M,2.44%,2317
03/25/2013,4.1,4.2,4.3,4.1,306.15K,-2.38%,2316
03/27/2013,4.1,4.1,4.2,4,103.55K,0.00%,2315
03/28/2013,4.1,4.2,4.3,4.1,46.55K,0.00%,2314
04/01/2013,3.9,4.1,4.2,3.9,794.72K,-4.88%,2313
04/02/2013,3.9,4,4,3.9,28.77K,0.00%,2312
04/03/2013,4,4,4,3.9,113.59K,2.56%,2311
04/04/2013,4,4,4,3.9,14.50K,0.00%,2310
04/05/2013,4,4,4.1,4,43.32K,0.00%,2309
04/08/2013,4,4,4,4,13.29K,0.00%,2308
04/09/2013,4.1,4.1,4.1,4.1,12.35K,2.50%,2307
04/10/2013,4.1,4.1,4.2,4.1,107.40K,0.00%,2306
04/11/2013,4.2,4.1,4.2,4.1,22.49K,2.44%,2305
04/12/2013,4.2,4.3,4.3,4.2,69.58K,0.00%,2304
04/16/2013,4.1,4.2,4.3,4.1,186.20K,-2.38%,2303
04/17/2013,4.2,4.2,4.2,4.2,7.50K,2.44%,2302
04/18/2013,4.3,4.3,4.3,4.3,272.80K,2.38%,2301
04/19/2013,4.3,4.4,4.4,4.2,61.20K,0.00%,2300
04/22/2013,4.2,4.3,4.3,4.2,108.80K,-2.33%,2299
04/23/2013,4.2,4.2,4.2,4.2,25.14K,0.00%,2298
04/24/2013,4.4,4.3,4.4,4.2,133.30K,4.76%,2297
04/26/2013,4.4,4.3,4.4,4.3,124.10K,0.00%,2296
04/29/2013,4.3,4.4,4.4,4.3,159.40K,-2.27%,2295
04/30/2013,4.2,4.3,4.3,4.1,303.52K,-2.33%,2294
05/02/2013,4.2,4.2,4.2,4.2,113.83K,0.00%,2293
05/03/2013,4.1,4.2,4.2,4.1,122.60K,-2.38%,2292
05/06/2013,4.4,4.2,4.5,4.2,750.28K,7.32%,2291
05/07/2013,4.6,4.4,4.7,4.3,1.28M,4.55%,2290
05/08/2013,4.5,4.6,4.8,4.5,1.71M,-2.17%,2289
05/09/2013,4.6,4.6,4.7,4.5,743.24K,2.22%,2288
05/10/2013,4.7,4.6,4.7,4.6,878.31K,2.17%,2287
05/13/2013,4.7,4.5,4.7,4.5,156.15K,0.00%,2286
05/14/2013,4.4,4.5,4.5,4.4,89.30K,-6.38%,2285
05/15/2013,4.6,4.5,4.6,4.5,145.58K,4.55%,2284
05/16/2013,4.5,4.6,4.6,4.5,110.50K,-2.17%,2283
05/17/2013,4.5,4.5,4.6,4.4,397.14K,0.00%,2282
05/20/2013,4.5,4.6,4.6,4.5,20.05K,0.00%,2281
05/21/2013,4.5,4.6,4.6,4.5,220.41K,0.00%,2280
05/22/2013,4.5,4.5,4.6,4.5,147.99K,0.00%,2279
05/23/2013,4.6,4.6,4.6,4.6,1.00K,2.22%,2278
05/27/2013,4.6,4.5,4.6,4.4,347.50K,0.00%,2277
05/28/2013,4.5,4.5,4.6,4.5,99.50K,-2.17%,2276
05/29/2013,4.5,4.5,4.5,4.4,676.50K,0.00%,2275
05/30/2013,4.4,4.4,4.5,4.3,913.71K,-2.22%,2274
05/31/2013,4.5,4.4,4.5,4.3,61.80K,2.27%,2273
06/03/2013,4.3,4.4,4.4,4.3,22.93K,-4.44%,2272
06/04/2013,4.3,4.3,4.3,4.3,276.13K,0.00%,2271
06/05/2013,4.3,4.3,4.3,4.3,12.05K,0.00%,2270
06/06/2013,4.3,4.3,4.3,4.2,463.01K,0.00%,2269
06/07/2013,4.2,4.4,4.4,4.2,1.10K,-2.33%,2268
06/10/2013,4.2,4.2,4.2,4.2,29.54K,0.00%,2267
06/11/2013,4.2,4.2,4.2,4.2,199.55K,0.00%,2266
06/12/2013,4.3,4.2,4.3,4.2,117.60K,2.38%,2265
06/13/2013,4.2,4.2,4.3,4.2,168.72K,-2.33%,2264
06/14/2013,4.2,4.2,4.2,4.2,198.16K,0.00%,2263
06/17/2013,4.2,4.2,4.2,4.2,49.91K,0.00%,2262
06/18/2013,4.2,4.2,4.2,4.1,66.70K,0.00%,2261
06/19/2013,4.3,4.2,4.3,4.2,23.67K,2.38%,2260
06/20/2013,4.2,4.2,4.2,4.2,26.00K,-2.33%,2259
06/21/2013,4.2,4.2,4.3,4.2,40.00K,0.00%,2258
06/24/2013,4.2,4.3,4.3,4.1,22.28K,0.00%,2257
06/25/2013,4.1,4.2,4.2,4.1,46.20K,-2.38%,2256
06/26/2013,4.1,4.1,4.1,4.1,27.35K,0.00%,2255
06/27/2013,4.2,4.2,4.2,4.1,11.50K,2.44%,2254
06/28/2013,4.2,0,0,4.1,51.14K,0.00%,2253
07/01/2013,4,4.3,4.3,4,177.45K,-4.76%,2252
07/02/2013,4.1,4.1,4.3,4.1,5.90K,2.50%,2251
07/03/2013,4.1,4.1,4.1,4,98.35K,0.00%,2250
07/04/2013,4.1,4.1,4.1,3.9,4.77M,0.00%,2249
07/05/2013,4,4,4,4,70.62K,-2.44%,2248
07/08/2013,4,4,4.1,3.9,1.58M,0.00%,2247
07/09/2013,3.9,4,4,3.9,26.00K,-2.50%,2246
07/10/2013,4,4,4.1,4,206.37K,2.56%,2245
07/11/2013,4,4,4,4,400.00K,0.00%,2244
07/12/2013,4,4,4.2,4,137.10K,0.00%,2243
07/15/2013,4,4,4,3.9,41.20K,0.00%,2242
07/16/2013,3.9,3.9,3.9,3.9,1.00K,-2.50%,2241
07/17/2013,3.9,3.9,4,3.9,7.50K,0.00%,2240
07/18/2013,3.9,4,4,3.9,109.80K,0.00%,2239
07/19/2013,3.9,4,4,3.9,37.80K,0.00%,2238
07/23/2013,4,4,4,4,15.03K,2.56%,2237
07/24/2013,4,4,4,4,27.01K,0.00%,2236
07/25/2013,4,3.9,4,3.9,26.20K,0.00%,2235
07/26/2013,4,4,4,4,120.00K,0.00%,2234
07/29/2013,4,4,4,4,55.80K,0.00%,2233
07/30/2013,3.9,4,4,3.9,202.70K,-2.50%,2232
07/31/2013,4,3.9,4,3.9,537.08K,2.56%,2231
08/01/2013,4,4,4,4,164.30K,0.00%,2230
08/02/2013,3.9,4,4,3.9,37.06K,-2.50%,2229
08/05/2013,3.9,3.9,4,3.9,3.20K,0.00%,2228
08/06/2013,3.9,4,4,3.9,418.02K,0.00%,2227
08/07/2013,4,3.9,4,3.9,29.71K,2.56%,2226
08/08/2013,4,4,4,4,0.61K,0.00%,2225
08/12/2013,3.9,4,4,3.9,4.10K,-2.50%,2224
08/13/2013,3.9,4,4.1,3.9,54.21K,0.00%,2223
08/14/2013,4,4,4,3.9,10.00K,2.56%,2222
08/15/2013,3.9,4,4.1,3.9,663.33K,-2.50%,2221
08/16/2013,3.9,4,4,3.9,609.06K,0.00%,2220
08/19/2013,4,3.9,4,3.9,202.10K,2.56%,2219
08/21/2013,4,3.9,4,3.9,25.10K,0.00%,2218
08/22/2013,3.9,4,4,3.9,151.20K,-2.50%,2217
08/23/2013,3.9,3.9,4,3.9,230.19K,0.00%,2216
08/26/2013,3.9,3.9,3.9,3.9,132.50K,0.00%,2215
08/27/2013,3.8,3.9,4,3.8,202.05K,-2.56%,2214
08/28/2013,3.7,3.8,3.9,3.7,288.98K,-2.63%,2213
08/29/2013,3.8,3.8,3.9,3.7,15.98K,2.70%,2212
08/30/2013,3.8,3.8,3.9,3.8,218.71K,0.00%,2211
09/02/2013,3.9,3.9,3.9,3.8,3.61K,2.63%,2210
09/03/2013,3.9,3.8,3.9,3.8,159.09K,0.00%,2209
09/04/2013,3.8,3.9,3.9,3.8,27.08K,-2.56%,2208
09/05/2013,3.7,3.8,3.8,3.7,4.60K,-2.63%,2207
09/06/2013,3.7,3.8,3.8,3.7,20.22K,0.00%,2206
09/09/2013,3.7,3.7,3.8,3.7,33.47K,0.00%,2205
09/10/2013,3.8,3.8,3.9,3.8,47.01K,2.70%,2204
09/11/2013,3.9,3.9,4,3.9,51.44K,2.63%,2203
09/12/2013,4,4,4,3.9,1.08K,2.56%,2202
09/13/2013,3.9,4,4,3.9,18.74K,-2.50%,2201
09/16/2013,3.9,4,4,3.9,3.08K,0.00%,2200
09/17/2013,4,4,4,4,0.50K,2.56%,2199
09/18/2013,3.9,4,4,3.9,2.06K,-2.50%,2198
09/20/2013,4,3.9,4.1,3.9,238.10K,2.56%,2197
09/23/2013,4,4.1,4.1,4,45.40K,0.00%,2196
09/24/2013,4,4,4,4,264.92K,0.00%,2195
09/25/2013,3.9,4,4,3.9,123.75K,-2.50%,2194
09/26/2013,3.9,3.9,3.9,3.8,424.70K,0.00%,2193
09/27/2013,3.9,4,4,3.8,86.41K,0.00%,2192
09/30/2013,3.9,3.9,3.9,3.9,9.50K,0.00%,2191
10/01/2013,3.9,3.9,3.9,3.8,248.70K,0.00%,2190
10/02/2013,3.9,3.9,3.9,3.9,1.31K,0.00%,2189
10/03/2013,3.9,3.8,3.9,3.8,80.64K,0.00%,2188
10/04/2013,3.8,3.9,3.9,3.8,47.96K,-2.56%,2187
10/07/2013,3.9,3.9,3.9,3.8,16.72K,2.63%,2186
10/08/2013,4,3.9,4.1,3.9,280.62K,2.56%,2185
10/09/2013,3.9,4,4,3.9,51.10K,-2.50%,2184
10/10/2013,3.9,4,4,3.9,21.61K,0.00%,2183
10/11/2013,4,4,4.2,4,411.08K,2.56%,2182
10/14/2013,3.9,4.1,4.1,3.9,33.00K,-2.50%,2181
10/15/2013,4,4,4,3.9,14.02K,2.56%,2180
10/17/2013,4,4,4,3.9,30.00K,0.00%,2179
10/21/2013,4,4,4,4,3.00K,0.00%,2178
10/22/2013,3.9,3.9,3.9,3.9,155.10K,-2.50%,2177
10/23/2013,4,3.9,4,3.9,102.26K,2.56%,2176
10/24/2013,3.9,3.9,4,3.9,25.01K,-2.50%,2175
10/25/2013,4,3.9,4,3.9,3.80K,2.56%,2174
10/28/2013,3.9,3.9,3.9,3.8,85.75K,-2.50%,2173
10/29/2013,3.9,3.9,3.9,3.9,37.23K,0.00%,2172
10/30/2013,3.8,3.9,3.9,3.8,80.81K,-2.56%,2171
10/31/2013,4,4,4,3.9,3.86K,5.26%,2170
11/01/2013,3.9,3.8,3.9,3.8,57.53K,-2.50%,2169
11/04/2013,3.9,3.8,3.9,3.8,220.69K,0.00%,2168
11/05/2013,3.9,3.9,3.9,3.8,1.57K,0.00%,2167
11/06/2013,3.8,3.8,3.8,3.8,10.60K,-2.56%,2166
11/07/2013,3.8,3.9,3.9,3.8,34.68K,0.00%,2165
11/08/2013,3.9,3.9,3.9,3.9,0.20K,2.63%,2164
11/11/2013,3.8,3.9,3.9,3.8,17.12K,-2.56%,2163
11/12/2013,3.8,3.8,3.8,3.8,42.21K,0.00%,2162
11/13/2013,3.9,3.8,3.9,3.8,5.50K,2.63%,2161
11/14/2013,3.8,3.9,3.9,3.8,110.51K,-2.56%,2160
11/15/2013,3.7,3.7,3.8,3.7,302.20K,-2.63%,2159
11/18/2013,3.7,3.7,3.7,3.6,19.70K,0.00%,2158
11/19/2013,3.7,3.8,3.8,3.6,5.00K,0.00%,2157
11/20/2013,3.6,3.6,3.6,3.6,162.00K,-2.70%,2156
11/21/2013,3.7,3.6,3.7,3.6,38.17K,2.78%,2155
11/22/2013,3.7,3.7,3.7,3.7,23.55K,0.00%,2154
11/25/2013,3.6,3.7,3.7,3.6,1.71K,-2.70%,2153
11/26/2013,3.6,3.6,3.6,3.6,7.70K,0.00%,2152
11/27/2013,3.7,3.7,3.7,3.7,17.00K,2.78%,2151
11/28/2013,3.7,3.7,3.7,3.7,,0.00%,2150
11/29/2013,3.7,3.6,3.8,3.6,342.61K,0.00%,2149
12/02/2013,3.6,3.6,3.7,3.6,101.23K,-2.70%,2148
12/03/2013,3.7,3.6,3.7,3.6,24.60K,2.78%,2147
12/04/2013,3.7,3.7,3.7,3.6,18.46K,0.00%,2146
12/05/2013,3.6,3.7,3.7,3.5,101.65K,-2.70%,2145
12/06/2013,3.6,3.6,3.6,3.6,11.70K,0.00%,2144
12/09/2013,3.5,3.6,3.6,3.5,13.80K,-2.78%,2143
12/10/2013,3.6,3.5,3.6,3.5,0.50K,2.86%,2142
12/11/2013,3.5,3.5,3.5,3.5,11.00K,-2.78%,2141
12/12/2013,3.5,3.6,3.6,3.5,27.00K,0.00%,2140
12/13/2013,3.7,3.6,3.7,3.6,38.94K,5.71%,2139
12/17/2013,3.7,3.7,3.7,3.7,0.20K,0.00%,2138
12/18/2013,3.7,3.7,3.7,3.7,30.13K,0.00%,2137
12/19/2013,3.8,3.7,3.8,3.7,109.07K,2.70%,2136
12/20/2013,3.7,3.7,3.7,3.7,202.30K,-2.63%,2135
12/23/2013,3.7,3.7,3.7,3.7,13.20K,0.00%,2134
12/24/2013,3.6,3.7,3.7,3.6,10.83K,-2.70%,2133
12/26/2013,3.6,3.6,3.7,3.6,5.78K,0.00%,2132
12/27/2013,3.6,3.7,3.7,3.6,0.70K,0.00%,2131
12/30/2013,3.7,3.7,3.8,3.7,122.13K,2.78%,2130
12/31/2013,3.7,3.7,3.7,3.7,29.39K,0.00%,2129
01/02/2014,3.8,3.7,3.8,3.7,6.70K,2.70%,2128
01/03/2014,3.8,3.8,3.8,3.7,304.56K,0.00%,2127
01/06/2014,3.7,3.8,3.9,3.7,8.74K,-2.63%,2126
01/07/2014,3.7,3.7,3.7,3.7,8.50K,0.00%,2125
01/08/2014,3.8,3.8,3.9,3.8,5.82K,2.70%,2124
01/09/2014,3.8,3.8,3.9,3.8,177.94K,0.00%,2123
01/10/2014,3.8,3.8,3.8,3.8,3.30K,0.00%,2122
01/13/2014,3.9,3.8,3.9,3.8,89.25K,2.63%,2121
01/16/2014,3.8,3.9,3.9,3.8,209.01K,-2.56%,2120
01/17/2014,3.9,3.9,3.9,3.8,331.72K,2.63%,2119
01/20/2014,4,4,4,3.9,718.75K,2.56%,2118
01/21/2014,4,3.9,4,3.9,283.30K,0.00%,2117
01/22/2014,4.1,3.9,4.1,3.9,560.23K,2.50%,2116
01/23/2014,4.1,4.1,4.1,3.9,666.08K,0.00%,2115
01/24/2014,4,4.1,4.1,4,631.19K,-2.44%,2114
01/27/2014,4,4,4.1,4,436.24K,0.00%,2113
01/28/2014,3.9,4,4,3.9,36.92K,-2.50%,2112
01/29/2014,4,4,4,4,45.30K,2.56%,2111
01/30/2014,3.9,4,4,3.8,211.50K,-2.50%,2110
01/31/2014,3.8,3.8,4,3.8,51.50K,-2.56%,2109
02/03/2014,3.9,4,4,3.9,8.14K,2.63%,2108
02/05/2014,3.9,3.9,3.9,3.9,,0.00%,2107
02/06/2014,3.8,3.9,3.9,3.8,1.40K,-2.56%,2106
02/07/2014,3.8,3.9,3.9,3.8,5.10K,0.00%,2105
02/10/2014,3.8,3.8,3.8,3.8,42.90K,0.00%,2104
02/11/2014,3.8,3.8,3.8,3.8,19.45K,0.00%,2103
02/12/2014,3.6,3.7,3.7,3.5,1.13M,-5.26%,2102
02/13/2014,3.6,3.6,3.6,3.6,17.08K,0.00%,2101
02/17/2014,3.6,3.6,3.6,3.5,3.30K,0.00%,2100
02/18/2014,3.5,3.6,3.6,3.5,52.30K,-2.78%,2099
02/19/2014,3.5,3.5,3.5,3.3,24.60K,0.00%,2098
02/20/2014,3.6,3.5,3.6,3.5,11.52K,2.86%,2097
02/21/2014,3.5,3.5,3.5,3.4,10.80K,-2.78%,2096
02/24/2014,3.4,3.5,3.5,3.4,14.13K,-2.86%,2095
02/25/2014,3.4,3.3,3.4,3.3,1.30K,0.00%,2094
02/26/2014,3.4,3.4,3.5,3.4,6.58K,0.00%,2093
02/28/2014,3.5,3.4,3.5,3.4,19.71K,2.94%,2092
03/03/2014,3.5,3.4,3.5,3.4,10.00K,0.00%,2091
03/04/2014,3.4,3.5,3.5,3.4,1.50K,-2.86%,2090
03/05/2014,3.5,3.5,3.5,3.5,,2.94%,2089
03/06/2014,3.5,3.5,3.5,3.5,2.60K,0.00%,2088
03/07/2014,3.4,3.5,3.5,3.4,2.79K,-2.86%,2087
03/10/2014,3.4,3.5,3.5,3.4,53.10K,0.00%,2086
03/11/2014,3.3,3.4,3.4,3.3,110.70K,-2.94%,2085
03/12/2014,3.4,3.4,3.4,3.4,6.00K,3.03%,2084
03/13/2014,3.4,3.5,3.5,3.3,0.40K,0.00%,2083
03/14/2014,3.4,3.4,3.4,3.3,51.09K,0.00%,2082
03/17/2014,3.2,3.3,3.3,3.2,65.10K,-5.88%,2081
03/18/2014,3.3,3.3,3.3,3.2,63.45K,3.12%,2080
03/19/2014,3.3,3.2,3.3,3.2,30.10K,0.00%,2079
03/20/2014,3.2,3.3,3.3,3.1,1.06M,-3.03%,2078
03/21/2014,3.1,3.2,3.3,3.1,503.20K,-3.13%,2077
03/24/2014,3.1,3.2,3.2,3.1,13.70K,0.00%,2076
03/25/2014,3.1,3.2,3.2,3.1,161.10K,0.00%,2075
03/26/2014,3.1,3.1,3.2,3.1,255.62K,0.00%,2074
03/27/2014,3.1,3.1,3.1,3.1,12.20K,0.00%,2073
