Date,Price,Open,High,Low,Vol.,Change %,Sorting order
11/22/2011,25.7,27.3,27.3,25.7,1.30K,-1.15%,2578
11/23/2011,25.8,26,26,25.8,1.00K,0.39%,2577
11/24/2011,24.1,25.7,25.7,24.1,1.00K,-6.59%,2576
11/25/2011,24.1,24.1,24.1,24.1,0.50K,0.00%,2575
11/28/2011,27.9,26.9,28.5,24.1,7.20K,15.77%,2574
11/29/2011,27.8,28.6,28.6,25.8,2.70K,-0.36%,2573
11/30/2011,27.7,27.4,27.7,27.4,2.90K,-0.36%,2572
12/01/2011,28.5,27.6,28.5,27.6,1.80K,2.89%,2571
12/02/2011,26.6,28.2,28.5,26.2,3.80K,-6.67%,2570
12/05/2011,26.6,26.6,26.6,26.6,,0.00%,2569
12/06/2011,26.6,26.6,26.6,26.6,,0.00%,2568
12/07/2011,27,26.6,27.6,26.6,7.60K,1.50%,2567
12/08/2011,28.8,28.8,28.8,28.8,0.10K,6.67%,2566
12/09/2011,26.7,26.7,26.8,26.7,1.40K,-7.29%,2565
12/12/2011,26.7,26.7,26.7,26.7,,0.00%,2564
12/13/2011,26.7,26.7,26.7,26.7,,0.00%,2563
12/14/2011,26.7,26.7,26.7,26.7,0.10K,0.00%,2562
12/15/2011,25,26.1,26.1,25,22.60K,-6.37%,2561
12/16/2011,25,25,25,25,0.50K,0.00%,2560
12/19/2011,25,25,25,25,,0.00%,2559
12/20/2011,25,25.1,25.1,25,0.70K,0.00%,2558
12/21/2011,26.5,26.5,26.5,26.5,0.40K,6.00%,2557
12/22/2011,26.5,26.5,26.5,26.5,0.10K,0.00%,2556
12/23/2011,26.7,26.8,26.8,26.6,2.80K,0.75%,2555
12/27/2011,26.7,26.7,26.7,26.7,,0.00%,2554
12/28/2011,27.3,26.9,27.3,26.9,0.70K,2.25%,2553
12/29/2011,27.3,27.3,27.5,26.7,4.80K,0.00%,2552
12/30/2011,27.5,27.5,27.5,27.5,0.80K,0.73%,2551
01/02/2012,26.7,26.6,27,26.6,1.00K,-2.91%,2550
01/03/2012,26.6,26.6,26.6,26.6,0.20K,-0.37%,2549
01/04/2012,26.6,26.6,26.6,26.6,1.80K,0.00%,2548
01/05/2012,26.6,26.6,26.6,26.6,,0.00%,2547
01/06/2012,26,26.6,26.6,26,2.50K,-2.26%,2546
01/09/2012,26,26,26,26,0.20K,0.00%,2545
01/10/2012,26,26,26,26,,0.00%,2544
01/11/2012,26,26,26,26,,0.00%,2543
01/12/2012,27.4,27.4,27.4,27.4,0.40K,5.38%,2542
01/13/2012,26.4,26.4,26.4,26.4,2.90K,-3.65%,2541
01/17/2012,27.7,27.9,28,27.7,3.00K,4.92%,2540
01/18/2012,24.1,23.7,27.6,23.6,1.80K,-13.00%,2539
01/19/2012,24.1,24.1,24.1,24.1,,0.00%,2538
01/20/2012,24.1,24.1,24.1,24.1,,0.00%,2537
01/23/2012,24,24.1,24.1,23,6.60K,-0.41%,2536
01/24/2012,23.8,23,23.8,22,7.40K,-0.83%,2535
01/25/2012,24,24,24,24,1.20K,0.84%,2534
01/26/2012,24,24,24,24,,0.00%,2533
01/27/2012,23.5,24.5,24.5,23.5,3.50K,-2.08%,2532
01/30/2012,23.5,23.5,23.5,23.5,0.70K,0.00%,2531
01/31/2012,23.5,23.5,23.5,23.5,,0.00%,2530
02/01/2012,25.4,22.5,25.4,22.5,1.90K,8.09%,2529
02/02/2012,22.5,22.6,22.6,22.5,1.40K,-11.42%,2528
02/03/2012,22.5,22.6,22.6,22.5,2.50K,0.00%,2527
02/06/2012,26,22.6,26,22.6,0.80K,15.56%,2526
02/08/2012,22,22.1,22.1,22,6.70K,-15.38%,2525
02/09/2012,20.1,20.2,20.2,20.1,1.20K,-8.64%,2524
02/13/2012,20,20.1,20.1,18,28.70K,-0.50%,2523
02/14/2012,17,18,18,17,7.00K,-15.00%,2522
02/15/2012,16.5,22.5,22.5,16,4.10K,-2.94%,2521
02/16/2012,21,17.5,21.3,17.5,22.10K,27.27%,2520
02/17/2012,21.8,21.8,21.8,21.8,0.30K,3.81%,2519
02/21/2012,21.9,21.9,21.9,21.9,0.10K,0.46%,2518
02/22/2012,22,22,22,22,0.10K,0.46%,2517
02/23/2012,22,22,22,22,,0.00%,2516
02/24/2012,21,23,23,21,0.10K,-4.55%,2515
02/27/2012,21,21,21,21,,0.00%,2514
02/28/2012,20,20,20,20,0.50K,-4.76%,2513
02/29/2012,20.5,20,21,20,2.80K,2.50%,2512
03/01/2012,20.1,22,22,20,2.32K,-1.95%,2511
03/02/2012,20.8,20.8,20.8,20.8,0.00K,3.48%,2510
03/05/2012,20.5,20.5,20.5,20.5,0.20K,-1.44%,2509
03/06/2012,22.5,20.1,22.5,19.1,0.41K,9.76%,2508
03/08/2012,20,19.5,20,19.5,0.43K,-11.11%,2507
03/09/2012,19.6,20,20,19.6,0.41K,-2.00%,2506
03/12/2012,19.5,20,20,19.5,0.01K,-0.51%,2505
03/13/2012,19.5,19.5,19.5,19.5,5.00K,0.00%,2504
03/14/2012,19.5,19.5,19.5,19.5,,0.00%,2503
03/15/2012,19.5,19.6,19.6,19.5,5.80K,0.00%,2502
03/16/2012,19.5,19.5,19.5,19.5,0.10K,0.00%,2501
03/19/2012,19.7,19.7,19.7,19.7,0.58K,1.03%,2500
03/20/2012,20,20,20,20,7.70K,1.52%,2499
03/21/2012,20,20,20,20,,0.00%,2498
03/22/2012,19,20.8,20.8,19,1.05K,-5.00%,2497
03/23/2012,20,20,20,20,3.00K,5.26%,2496
03/26/2012,20.7,20.5,22.5,20.5,58.70K,3.50%,2495
03/27/2012,22.2,22.2,22.2,22.2,,7.25%,2494
03/28/2012,22,21,22,21,0.20K,-0.90%,2493
03/29/2012,22,21,22,21,10.50K,0.00%,2492
03/30/2012,22,22,22.2,22,11.90K,0.00%,2491
04/02/2012,25.1,22,28,22,1.50K,14.09%,2490
04/03/2012,25.4,25.4,25.4,25.4,,1.20%,2489
04/04/2012,22,21,22,21,0.45K,-13.39%,2488
04/05/2012,22,22,22,22,,0.00%,2487
04/09/2012,20.8,20.8,20.8,20.8,0.10K,-5.45%,2486
04/10/2012,22.9,22.9,22.9,22.9,0.50K,10.10%,2485
04/11/2012,20.8,21.1,21.1,20.8,0.54K,-9.17%,2484
04/16/2012,20.8,20.8,20.8,20.8,,0.00%,2483
04/17/2012,20.8,20.8,20.8,20.8,,0.00%,2482
04/18/2012,20.5,20.5,20.5,20.5,1.70K,-1.44%,2481
04/19/2012,20.6,20.5,20.6,20.5,1.51K,0.49%,2480
04/20/2012,21.9,21.9,21.9,21.9,1.00K,6.31%,2479
04/23/2012,21.9,21.9,21.9,21.9,0.44K,0.00%,2478
04/24/2012,20.2,21,21,20.2,10.60K,-7.76%,2477
04/25/2012,20.5,20.6,20.6,20.5,1.90K,1.49%,2476
04/26/2012,20.6,20.5,20.6,20.5,1.50K,0.49%,2475
04/27/2012,20.5,20.6,20.6,20.5,2.90K,-0.49%,2474
04/30/2012,20.5,20.5,20.5,20.5,0.30K,0.00%,2473
05/02/2012,20.5,20.5,20.5,20.5,1.20K,0.00%,2472
05/03/2012,21,21,21,21,0.10K,2.44%,2471
05/04/2012,21,21,21,21,,0.00%,2470
05/08/2012,20.5,20.5,20.5,20.5,2.73K,-2.38%,2469
05/09/2012,20.5,20.5,20.5,20.5,4.60K,0.00%,2468
05/10/2012,19.5,20.5,27,19.5,10.70K,-4.88%,2467
05/11/2012,18.8,19.5,19.5,18.6,15.00K,-3.59%,2466
05/14/2012,18.8,18.8,18.8,18.8,,0.00%,2465
05/15/2012,18.8,18.8,18.8,18.8,,0.00%,2464
05/16/2012,20.5,20,20.5,18.6,0.70K,9.04%,2463
05/17/2012,18.6,18.6,18.6,18.6,1.00K,-9.27%,2462
05/18/2012,19.8,19.8,19.8,19.8,3.05K,6.45%,2461
05/21/2012,20,20,20,20,5.00K,1.01%,2460
05/22/2012,18.6,19.8,19.8,18.6,1.75K,-7.00%,2459
05/23/2012,18.6,18.6,18.6,18.6,,0.00%,2458
05/24/2012,19.9,19.9,19.9,19.9,0.00K,6.99%,2457
05/25/2012,17.5,18,18,12.5,3.10K,-12.06%,2456
05/28/2012,17.5,17.6,17.6,17.5,2.60K,0.00%,2455
05/29/2012,17.5,17.5,17.5,16.5,7.59K,0.00%,2454
05/30/2012,17.5,17.5,17.5,17.5,0.09K,0.00%,2453
05/31/2012,15.5,17,17,15.5,4.60K,-11.43%,2452
06/01/2012,16.5,16.5,16.5,16.5,1.10K,6.45%,2451
06/05/2012,14.6,16.5,16.5,14.6,9.50K,-11.52%,2450
06/06/2012,15.8,15.8,15.8,15.8,0.00K,8.22%,2449
06/07/2012,15.8,15.8,15.8,15.5,1.50K,0.00%,2448
06/08/2012,16.5,15.8,16.5,15.8,2.50K,4.43%,2447
06/11/2012,16.5,16.5,16.5,16.5,1.00K,0.00%,2446
06/12/2012,17.8,17.8,17.8,17.8,0.01K,7.88%,2445
06/13/2012,16.5,17.8,17.8,16.5,0.10K,-7.30%,2444
06/14/2012,18.5,17,18.5,17,5.99K,12.12%,2443
06/15/2012,18.5,18.5,19.5,18.5,61.35K,0.00%,2442
06/18/2012,16.7,16.7,16.7,16.7,0.50K,-9.73%,2441
06/19/2012,18.5,16.8,19.3,16.8,2.50K,10.78%,2440
06/20/2012,20,18.5,20,18.5,3.74K,8.11%,2439
06/21/2012,19,19,19,19,0.10K,-5.00%,2438
06/22/2012,19.9,20.8,20.8,17.5,3.94K,4.74%,2437
06/25/2012,19.4,19,19.9,19,0.13K,-2.51%,2436
06/26/2012,19.8,19.8,19.8,19.8,,2.06%,2435
06/27/2012,20.6,20.6,20.6,20.6,0.00K,4.04%,2434
06/28/2012,20.6,19,20.6,19,1.72K,0.00%,2433
06/29/2012,20.6,20.5,20.6,20.5,0.40K,0.00%,2432
07/02/2012,19.7,21.8,21.9,19.7,0.91K,-4.37%,2431
07/04/2012,19.6,19.6,20,19.6,12.40K,-0.51%,2430
07/05/2012,19.9,19.9,19.9,19.9,1.50K,1.53%,2429
07/06/2012,19.9,19.9,19.9,19.9,,0.00%,2428
07/09/2012,20,20.5,20.5,20,0.10K,0.50%,2427
07/10/2012,19.9,19,19.9,18.6,2.80K,-0.50%,2426
07/11/2012,19.9,19.9,19.9,19.9,,0.00%,2425
07/12/2012,20.8,20.8,20.8,18.4,0.50K,4.52%,2424
07/13/2012,20.8,20.5,20.8,20.5,1.50K,0.00%,2423
07/16/2012,19.5,20.7,20.7,19.5,24.02K,-6.25%,2422
07/17/2012,19.5,19.5,19.5,19.5,0.21K,0.00%,2421
07/18/2012,20,20,20,20,0.24K,2.56%,2420
07/19/2012,20.8,20.8,20.8,20.8,0.00K,4.00%,2419
07/20/2012,21,21,21,21,0.20K,0.96%,2418
07/23/2012,20.3,20.5,22,20.3,12.00K,-3.33%,2417
07/24/2012,21.8,21.8,21.8,21.8,,7.39%,2416
07/25/2012,21.8,21.8,21.8,21.8,,0.00%,2415
07/26/2012,22,22,22,22,3.50K,0.92%,2414
07/27/2012,20.7,19.9,20.7,19.9,0.46K,-5.91%,2413
07/30/2012,20.6,20.9,20.9,20.6,2.50K,-0.48%,2412
07/31/2012,23,21,23,21,1.51K,11.65%,2411
08/02/2012,21.3,23,23,21.3,0.27K,-7.39%,2410
08/03/2012,22.9,22.9,22.9,22.9,0.00K,7.51%,2409
08/06/2012,21.1,21.1,21.1,21,0.57K,-7.86%,2408
08/07/2012,21.1,21.1,21.1,21.1,,0.00%,2407
08/08/2012,22.5,22,22.9,22,1.31K,6.64%,2406
08/09/2012,23,23,23.5,22.2,2.11K,2.22%,2405
08/10/2012,23.5,23.1,23.5,23,8.20K,2.17%,2404
08/13/2012,23,23.4,23.4,23,15.49K,-2.13%,2403
08/14/2012,23.7,23.7,23.7,23.7,0.00K,3.04%,2402
08/15/2012,23.9,23.7,23.9,22.8,17.52K,0.84%,2401
08/16/2012,22.8,22.9,22.9,22.8,0.30K,-4.60%,2400
08/17/2012,23.2,23.2,23.2,23.1,0.44K,1.75%,2399
08/20/2012,23.1,23.1,23.2,23.1,2.40K,-0.43%,2398
08/21/2012,23.1,23.1,23.1,23.1,0.00K,0.00%,2397
08/22/2012,25.4,23.9,25.4,23.2,7.58K,9.96%,2396
08/23/2012,25,25,25,25,,-1.57%,2395
08/24/2012,25,25,25,25,,0.00%,2394
08/27/2012,25.9,25.1,25.9,25.1,3.31K,3.60%,2393
08/28/2012,26,26,26,26,0.00K,0.39%,2392
08/29/2012,25.2,25,25.8,25,5.63K,-3.08%,2391
08/30/2012,25.2,25.1,25.2,25.1,0.75K,0.00%,2390
09/03/2012,26.9,26,26.9,26,0.50K,6.75%,2389
09/04/2012,27,25.4,27,25.4,5.38K,0.37%,2388
09/05/2012,27,26.3,27.9,26.3,18.85K,0.00%,2387
09/06/2012,26.7,26.4,26.7,26.2,1.27K,-1.11%,2386
09/07/2012,26.3,26.3,26.3,26.3,0.40K,-1.50%,2385
09/10/2012,28.9,27.4,29,26.5,7.30K,9.89%,2384
09/11/2012,27.1,27.5,28.4,26.5,11.12K,-6.23%,2383
09/12/2012,29.5,28.3,30.9,28.3,27.40K,8.86%,2382
09/13/2012,31.8,31.9,31.9,30,32.80K,7.80%,2381
09/14/2012,32.8,31,32.8,30,22.37K,3.14%,2380
09/17/2012,30.7,32.8,32.9,30.7,0.80K,-6.40%,2379
09/18/2012,30.7,30.8,33,30.7,4.30K,0.00%,2378
09/19/2012,32.7,29,32.7,29,0.70K,6.51%,2377
09/20/2012,32,31.9,32,29,0.80K,-2.14%,2376
09/21/2012,30,30,30,30,0.10K,-6.25%,2375
09/24/2012,29.5,30,30,28.9,34.84K,-1.67%,2374
09/25/2012,31.6,28.5,31.6,28.5,0.73K,7.12%,2373
09/26/2012,31,28.9,31,28.8,0.90K,-1.90%,2372
09/27/2012,32,30.5,32.6,30.5,7.08K,3.23%,2371
09/28/2012,34.6,32,34.6,32,6.85K,8.12%,2370
10/01/2012,33.9,33.9,33.9,33.9,0.53K,-2.02%,2369
10/02/2012,32.7,32.8,32.8,30.7,0.74K,-3.54%,2368
10/03/2012,31.2,31.2,31.2,30.9,1.45K,-4.59%,2367
10/04/2012,32.7,30.8,33.6,30.8,17.60K,4.81%,2366
10/05/2012,31.7,31.8,32.9,31.7,3.70K,-3.06%,2365
10/08/2012,32.7,32.7,32.7,32.7,,3.15%,2364
10/09/2012,31.8,32.6,32.9,31.6,9.81K,-2.75%,2363
10/10/2012,31.1,31.8,32.2,30.8,14.37K,-2.20%,2362
10/11/2012,32,31,32,31,4.30K,2.89%,2361
10/12/2012,31.1,31,32,31,6.25K,-2.81%,2360
10/15/2012,31.1,31.1,31.1,31,6.10K,0.00%,2359
10/16/2012,31,31,31.2,31,13.74K,-0.32%,2358
10/17/2012,31,30.9,31,30.9,29.38K,0.00%,2357
10/18/2012,31.1,31,31.1,30.9,18.43K,0.32%,2356
10/19/2012,31,31.1,31.1,31,0.50K,-0.32%,2355
10/22/2012,30.1,31,31,30.1,6.21K,-2.90%,2354
10/23/2012,31,30.3,31,30.3,0.90K,2.99%,2353
10/24/2012,31,31,31.1,31,10.71K,0.00%,2352
10/25/2012,31,31,31.3,31,1.30K,0.00%,2351
10/26/2012,31,31,31,31,,0.00%,2350
10/30/2012,31.1,31,31.1,31,1.24K,0.32%,2349
10/31/2012,31,31,31.6,31,3.72K,-0.32%,2348
11/01/2012,31.7,31,31.7,29.1,0.72K,2.26%,2347
11/02/2012,31.9,31.4,31.9,31.4,14.70K,0.63%,2346
11/05/2012,32,32,32,32,0.00K,0.31%,2345
11/06/2012,31.4,31.3,31.5,31.3,3.70K,-1.88%,2344
11/07/2012,33,31.9,33,31.9,0.63K,5.10%,2343
11/08/2012,32.2,32.2,33.4,32.1,2.50K,-2.42%,2342
11/09/2012,32.2,32.1,32.2,32.1,5.10K,0.00%,2341
11/12/2012,32.1,32.1,33,32.1,2.63K,-0.31%,2340
11/14/2012,32.1,32.9,32.9,32.1,0.81K,0.00%,2339
11/15/2012,35.4,33.5,36,33,22.58K,10.28%,2338
11/16/2012,36.1,35.4,36.5,35.4,14.21K,1.98%,2337
11/19/2012,36.7,36.4,36.9,33.7,2.65K,1.66%,2336
11/20/2012,36,33.9,36,33.9,0.18K,-1.91%,2335
11/21/2012,33.9,33.9,34,33.8,27.37K,-5.83%,2334
11/22/2012,34.1,33.8,34.6,33.8,6.23K,0.59%,2333
11/23/2012,34.9,34.9,34.9,34.9,0.00K,2.35%,2332
11/26/2012,34.9,34.9,34.9,34.9,,0.00%,2331
11/28/2012,34,33.5,34,33.5,0.60K,-2.58%,2330
11/29/2012,33.9,34,34,33,5.22K,-0.29%,2329
11/30/2012,33.9,34,34,32,0.51K,0.00%,2328
12/03/2012,33.9,33.9,34,30.5,0.25K,0.00%,2327
12/04/2012,33.5,33.4,33.5,33.4,2.00K,-1.18%,2326
12/05/2012,33.5,33.5,33.5,33.5,,0.00%,2325
12/06/2012,30.4,30.2,30.5,30.2,0.60K,-9.25%,2324
12/07/2012,33.4,33.4,33.4,33.4,0.00K,9.87%,2323
12/10/2012,33.4,33.3,33.4,31,0.09K,0.00%,2322
12/11/2012,32.2,32.2,32.2,32.2,,-3.59%,2321
12/12/2012,32.3,33.3,33.3,32.2,2.68K,0.31%,2320
12/13/2012,33.6,35,35,33.5,0.95K,4.02%,2319
12/14/2012,33.1,33,33.2,33,9.70K,-1.49%,2318
12/17/2012,33.1,33.1,33.1,33.1,,0.00%,2317
12/18/2012,33.5,32,33.5,32,1.00K,1.21%,2316
12/19/2012,33.5,33.5,33.5,33.5,,0.00%,2315
12/20/2012,34.9,32.4,34.9,32.4,2.25K,4.18%,2314
12/21/2012,34.4,32.2,34.4,32.2,5.00K,-1.43%,2313
12/24/2012,33,33,33,33,1.40K,-4.07%,2312
12/26/2012,33.5,33.5,33.5,33.5,0.60K,1.52%,2311
12/28/2012,33.5,33.5,33.5,33.5,,0.00%,2310
12/31/2012,33.5,33.5,33.5,33.5,,0.00%,2309
01/02/2013,36.2,35.9,36.2,34,4.73K,8.06%,2308
01/03/2013,36.2,36.2,36.2,36.2,,0.00%,2307
01/04/2013,35,34.1,35,34,0.84K,-3.31%,2306
01/07/2013,34.2,36,36,34.2,0.61K,-2.29%,2305
01/08/2013,33.6,33.2,36.1,33.1,42.40K,-1.75%,2304
01/09/2013,35.9,33.6,35.9,33.6,2.70K,6.85%,2303
01/10/2013,35,35,35,35,0.00K,-2.51%,2302
01/11/2013,35,35,35,35,,0.00%,2301
01/15/2013,35,35,35,35,,0.00%,2300
01/16/2013,35,35,35,35,,0.00%,2299
01/17/2013,35.7,33.1,35.7,33.1,0.70K,2.00%,2298
01/18/2013,35,33.2,35,33.2,1.00K,-1.96%,2297
01/21/2013,33.6,33.8,33.8,33.5,4.10K,-4.00%,2296
01/22/2013,33.8,34.3,34.3,33.7,2.30K,0.60%,2295
01/23/2013,34.9,33.5,34.9,33.5,1.00K,3.25%,2294
01/24/2013,33.8,33.8,33.8,33.8,1.90K,-3.15%,2293
01/28/2013,33.9,34,34,33.9,3.60K,0.30%,2292
01/29/2013,33.9,33.9,33.9,33.9,0.50K,0.00%,2291
01/30/2013,34,33.9,34,33.9,8.52K,0.29%,2290
01/31/2013,33.9,34,34,33.9,2.05K,-0.29%,2289
02/01/2013,33.9,33.9,33.9,33.9,,0.00%,2288
02/05/2013,33.6,33.9,33.9,33.6,1.62K,-0.88%,2287
02/06/2013,33.6,33.6,33.6,33.6,,0.00%,2286
02/07/2013,35,34,35,34,6.11K,4.17%,2285
02/08/2013,35,35,35,35,4.30K,0.00%,2284
02/11/2013,35.3,35.4,35.4,35.3,0.21K,0.86%,2283
02/12/2013,35,35,35,35,0.30K,-0.85%,2282
02/13/2013,34.9,31.8,34.9,31.8,0.00K,-0.29%,2281
02/14/2013,34,33.9,34,33.9,5.00K,-2.58%,2280
02/15/2013,34,34,34,34,0.00K,0.00%,2279
02/18/2013,33.9,34,34,33.9,1.05K,-0.29%,2278
02/19/2013,33,31.3,33.5,31,12.36K,-2.65%,2277
02/20/2013,33,33,33,33,,0.00%,2276
02/21/2013,33,33,33,33,,0.00%,2275
02/22/2013,32.8,30.2,32.8,30.2,0.00K,-0.61%,2274
02/26/2013,32.5,29.4,32.5,29.4,0.06K,-0.91%,2273
02/27/2013,32.5,30,32.5,30,0.05K,0.00%,2272
02/28/2013,31,29.7,31,29.7,1.00K,-4.62%,2271
03/01/2013,29.6,29.7,29.7,29.6,0.19K,-4.52%,2270
03/04/2013,32.4,32.4,32.4,29.7,1.00K,9.46%,2269
03/05/2013,32.2,29.6,32.2,29.5,0.34K,-0.62%,2268
03/06/2013,29.7,29.7,29.7,29.7,0.05K,-7.76%,2267
03/07/2013,30,30,32.3,29.7,0.57K,1.01%,2266
03/08/2013,32.2,29.8,32.2,29.8,41.80K,7.33%,2265
03/11/2013,30.9,32.5,32.9,30.9,22.30K,-4.04%,2264
03/12/2013,30.9,30.9,30.9,30.9,,0.00%,2263
03/13/2013,30.3,30.3,31.9,30.3,0.10K,-1.94%,2262
03/14/2013,32.4,32.4,32.4,32.4,0.00K,6.93%,2261
03/15/2013,32.3,31.9,32.3,31.9,227.79K,-0.31%,2260
03/18/2013,31.9,29.7,31.9,29.6,6.21K,-1.24%,2259
03/19/2013,29.7,31.8,31.8,29.7,8.60K,-6.90%,2258
03/20/2013,29.7,29.7,29.7,29.7,,0.00%,2257
03/21/2013,30.6,31,31,30.6,0.05K,3.03%,2256
03/22/2013,29.7,30.3,30.3,29.7,3.08K,-2.94%,2255
03/25/2013,29.7,31,31,29.7,2.95K,0.00%,2254
03/27/2013,30,30,30,30,4.10K,1.01%,2253
03/28/2013,30,30,30,30,,0.00%,2252
04/01/2013,30,30,30,30,,0.00%,2251
04/02/2013,30,30,30,30,2.30K,0.00%,2250
04/03/2013,30,30,30,30,,0.00%,2249
04/04/2013,30,30,30,30,,0.00%,2248
04/05/2013,30,30,30,30,,0.00%,2247
04/08/2013,30,30,30,30,,0.00%,2246
04/09/2013,30.5,30.5,30.5,30.5,0.80K,1.67%,2245
04/10/2013,30.5,30.5,30.5,30,17.98K,0.00%,2244
04/11/2013,30.5,30.5,30.5,30.5,,0.00%,2243
04/12/2013,30.5,30.5,30.5,30.5,,0.00%,2242
04/16/2013,32.9,32.9,32.9,32.9,0.00K,7.87%,2241
04/17/2013,32.5,32.9,32.9,32.5,0.20K,-1.22%,2240
04/18/2013,33.4,33.8,33.9,31,0.01K,2.77%,2239
04/19/2013,33.3,31,33.3,31,0.00K,-0.30%,2238
04/22/2013,31.2,31.2,31.2,31.2,0.20K,-6.31%,2237
04/23/2013,31,32.9,32.9,31,2.42K,-0.64%,2236
04/24/2013,33.9,31,34,31,21.92K,9.35%,2235
04/26/2013,33,32,33.4,32,2.51K,-2.65%,2234
04/29/2013,33.5,32.2,33.5,32.2,2.75K,1.52%,2233
04/30/2013,33.6,33.4,33.6,33.4,0.56K,0.30%,2232
05/02/2013,33.8,33.6,33.8,33.6,0.22K,0.60%,2231
05/03/2013,33.9,32.7,33.9,32.7,7.20K,0.30%,2230
05/06/2013,34,33.9,34,33.5,15.84K,0.29%,2229
05/07/2013,34,34,34,34,0.20K,0.00%,2228
05/08/2013,34.6,34,35,32.9,5.83K,1.76%,2227
05/09/2013,37.4,33.6,38,33.6,348.90K,8.09%,2226
05/10/2013,38.3,37.5,39,36.5,199.00K,2.41%,2225
05/13/2013,37,36.1,38.3,35.5,14.26K,-3.39%,2224
05/14/2013,38,38,40.4,37.3,145.12K,2.70%,2223
05/15/2013,40,39.5,40,38.5,75.36K,5.26%,2222
05/16/2013,41.8,39.9,41.8,39.9,81.34K,4.50%,2221
05/17/2013,43.9,41.7,43.9,41,39.05K,5.02%,2220
05/20/2013,43.4,44,44,41.5,52.35K,-1.14%,2219
05/21/2013,41.1,41.1,44.9,41.1,224.03K,-5.30%,2218
05/22/2013,40.5,42.5,42.6,40.5,37.67K,-1.46%,2217
05/23/2013,42.4,40.5,42.5,40.5,23.66K,4.69%,2216
05/27/2013,39.5,41.5,41.5,39.5,50.47K,-6.84%,2215
05/28/2013,42.4,41.4,42.5,40,36.60K,7.34%,2214
05/29/2013,44,42.1,44.5,42.1,16.00K,3.77%,2213
05/30/2013,44.8,44.5,45.4,43,30.55K,1.82%,2212
05/31/2013,44.4,41.6,44.5,41.6,21.81K,-0.89%,2211
06/03/2013,44.9,44.4,47,44.4,103.68K,1.13%,2210
06/04/2013,45.9,45,46.4,40.5,18.88K,2.23%,2209
06/05/2013,44.9,44.9,44.9,44.9,0.00K,-2.18%,2208
06/06/2013,45,45,45,45,0.10K,0.22%,2207
06/07/2013,41,40.8,44.7,40,50.83K,-8.89%,2206
06/10/2013,43,42,43.3,40.3,8.88K,4.88%,2205
06/11/2013,43,44.3,44.4,42.5,2.12K,0.00%,2204
06/12/2013,41.5,44.2,44.2,41.5,1.00K,-3.49%,2203
06/13/2013,40,41.6,41.6,39.9,111.82K,-3.61%,2202
06/14/2013,40,41,43.6,39.9,32.26K,0.00%,2201
06/17/2013,40,41,41.8,37.2,0.67K,0.00%,2200
06/18/2013,39.9,41.3,41.3,37.3,3.23K,-0.25%,2199
06/19/2013,40.8,38.1,41.1,38.1,0.26K,2.26%,2198
06/20/2013,40,40.7,40.7,39,59.84K,-1.96%,2197
06/21/2013,40,40,40,38.1,0.11K,0.00%,2196
06/24/2013,37.5,38.1,39,37,2.36K,-6.25%,2195
06/25/2013,36.9,38.7,38.7,35,45.91K,-1.60%,2194
06/26/2013,36.9,36.8,37.9,36.2,9.23K,0.00%,2193
06/27/2013,37.9,36.9,37.9,36.9,9.40K,2.71%,2192
06/28/2013,37,37,37,37,,-2.37%,2191
07/01/2013,38.5,37.9,38.5,37.9,3.47K,4.05%,2190
07/02/2013,38.3,38.3,38.3,38.3,,-0.52%,2189
07/03/2013,36.6,37,37,36.6,0.85K,-4.44%,2188
07/04/2013,35,36.7,36.7,35,21.45K,-4.37%,2187
07/05/2013,35.7,35.7,35.7,35.7,0.02K,2.00%,2186
07/08/2013,35,35.1,35.1,35,29.12K,-1.96%,2185
07/09/2013,35,35,35,35,43.50K,0.00%,2184
07/10/2013,35,35.6,35.6,35,1.60K,0.00%,2183
07/11/2013,34.8,35,35,34.8,25.58K,-0.57%,2182
07/12/2013,33.5,34,34.9,33.4,42.77K,-3.74%,2181
07/15/2013,33.9,33,34.6,32.6,2.65K,1.19%,2180
07/16/2013,33,33.1,33.1,33,231.33K,-2.65%,2179
07/17/2013,33.5,33,33.7,33,7.13K,1.52%,2178
07/18/2013,36.5,34,36.5,33.7,65.41K,8.96%,2177
07/19/2013,35,35,35.1,35,1.39K,-4.11%,2176
07/23/2013,36.4,36.4,36.4,36.4,0.01K,4.00%,2175
07/24/2013,36.4,36.4,36.4,36.4,,0.00%,2174
07/25/2013,36.5,36.4,37.2,36.4,22.10K,0.27%,2173
07/26/2013,35.5,35.5,35.5,35.5,0.10K,-2.74%,2172
07/29/2013,36.5,36.5,38,36.5,21.98K,2.82%,2171
07/30/2013,37,37.5,38,37,26.28K,1.37%,2170
07/31/2013,37.6,37.9,37.9,36.6,3.17K,1.62%,2169
08/01/2013,39.3,37.9,39.3,37.2,51.24K,4.52%,2168
08/02/2013,38.9,37,39.5,37,2.72K,-1.02%,2167
08/05/2013,37.5,37.5,37.5,37.5,0.03K,-3.60%,2166
08/06/2013,37.5,37.5,37.5,37.5,,0.00%,2165
08/07/2013,37.5,37.5,38.9,37.5,4.75K,0.00%,2164
08/08/2013,37.5,39,39,37.5,3.29K,0.00%,2163
08/12/2013,37,38.5,38.5,37,0.11K,-1.33%,2162
08/13/2013,37.1,37.1,37.1,37.1,,0.27%,2161
