Date,Price,Open,High,Low,Vol.,Change %,Sorting order
08/23/2011,123.4,124,124,121,2.50K,-2.06%,1982
08/24/2011,112,112.1,112.1,112,0.30K,-9.24%,1981
08/25/2011,127.2,124,129.5,124,2.40K,13.57%,1980
08/26/2011,113.9,124,125,112.8,1.40K,-10.46%,1979
08/29/2011,120,120,120,120,0.10K,5.36%,1978
08/30/2011,115.3,120,125,115.3,2.10K,-3.92%,1977
09/01/2011,120,120,124.9,120,2.30K,4.08%,1976
09/02/2011,120,120,120,120,2.30K,0.00%,1975
09/05/2011,120,120,120,115,19.10K,0.00%,1974
09/06/2011,120,120,120,120,0.20K,0.00%,1973
09/07/2011,114.7,120,120,112,1.30K,-4.42%,1972
09/08/2011,113.5,115,115,112,0.20K,-1.05%,1971
09/09/2011,119.8,119.5,120,119.5,1.60K,5.55%,1970
09/12/2011,119.8,119.8,119.8,119.8,,0.00%,1969
09/13/2011,119.9,120,120.8,119.9,1.60K,0.08%,1968
09/14/2011,113.3,114,114.5,112,0.50K,-5.50%,1967
09/15/2011,110.4,112,112,109.5,2.00K,-2.56%,1966
09/16/2011,110,110,110,110,0.30K,-0.36%,1965
09/20/2011,110,110,110,110,0.50K,0.00%,1964
09/21/2011,110,110,110,110,,0.00%,1963
09/22/2011,108,110,110,104,2.30K,-1.82%,1962
09/23/2011,102,110,110,102,10.30K,-5.56%,1961
09/26/2011,101,101,101,101,0.10K,-0.98%,1960
09/27/2011,107.9,107.9,107.9,107.9,0.60K,6.83%,1959
09/28/2011,109.8,101,109.8,100.1,0.40K,1.76%,1958
09/29/2011,114,100.2,114,100.2,2.80K,3.83%,1957
09/30/2011,112,101.3,112,101.3,1.00K,-1.75%,1956
10/03/2011,110,114.5,114.5,103,1.40K,-1.79%,1955
10/04/2011,100.3,102,106,100.3,0.70K,-8.82%,1954
10/05/2011,101,100.2,107,100.2,2.00K,0.70%,1953
10/06/2011,102,95.1,102,95.1,0.40K,0.99%,1952
10/07/2011,105,96,105,95,1.00K,2.94%,1951
10/10/2011,94.2,98,100.5,92.5,4.50K,-10.29%,1950
10/12/2011,95,93,95,93,0.60K,0.85%,1949
10/13/2011,93.8,93.8,93.8,93.8,,-1.26%,1948
10/14/2011,98.4,99.7,99.7,90.5,0.70K,4.90%,1947
10/17/2011,93.7,93.7,93.7,93.7,,-4.78%,1946
10/18/2011,90.5,91,91,90.5,1.30K,-3.42%,1945
10/19/2011,90.5,90.5,90.5,90.5,,0.00%,1944
10/20/2011,90,85.1,90,85.1,0.20K,-0.55%,1943
10/21/2011,99,98.9,99,98.9,0.40K,10.00%,1942
10/24/2011,100,99.3,100,99.3,2.00K,1.01%,1941
10/25/2011,99.5,83.1,99.5,83.1,0.80K,-0.50%,1940
10/27/2011,92.6,92.6,92.6,92.6,,-6.93%,1939
10/28/2011,92.6,92.6,92.6,92.6,,0.00%,1938
10/31/2011,95,95,95,95,0.70K,2.59%,1937
11/01/2011,95,95,95,95,,0.00%,1936
11/02/2011,99,96,100,96,2.50K,4.21%,1935
11/03/2011,98.7,98.7,98.7,98.7,,-0.30%,1934
11/04/2011,98.7,98.7,98.7,98.7,,0.00%,1933
11/08/2011,98.5,90,98.5,90,0.80K,-0.20%,1932
11/09/2011,98,98,98,98,0.20K,-0.51%,1931
11/11/2011,96.9,87.5,96.9,87.5,0.20K,-1.12%,1930
11/14/2011,97,87.4,97,85,1.40K,0.10%,1929
11/15/2011,98,82,98,82,0.20K,1.03%,1928
11/16/2011,98,98,98,98,,0.00%,1927
11/17/2011,98,98,98,98,,0.00%,1926
11/18/2011,97,82.6,97,82.6,0.70K,-1.02%,1925
11/21/2011,96.9,96.9,96.9,96.9,0.10K,-0.10%,1924
11/22/2011,92.5,80.5,95.8,80.5,0.60K,-4.54%,1923
11/23/2011,89.1,89.1,89.1,89.1,,-3.68%,1922
11/24/2011,92,85,92,80,0.90K,3.25%,1921
11/25/2011,81.8,81.8,81.8,81.8,,-11.09%,1920
11/28/2011,91.5,91.5,91.5,91.5,0.10K,11.86%,1919
11/29/2011,91.5,91.5,91.5,91.5,,0.00%,1918
11/30/2011,89.9,80,89.9,80,0.20K,-1.75%,1917
12/01/2011,89.9,89.9,89.9,89.9,,0.00%,1916
12/02/2011,89.9,89.9,89.9,89.9,,0.00%,1915
12/05/2011,89.9,89.9,89.9,89.9,,0.00%,1914
12/06/2011,89.1,89,89.1,89,0.80K,-0.89%,1913
12/07/2011,89.1,89.1,89.1,89.1,,0.00%,1912
12/08/2011,89.1,89.1,89.1,89.1,,0.00%,1911
12/09/2011,89.1,89.1,89.1,89.1,,0.00%,1910
12/12/2011,89.1,89.1,89.1,89.1,,0.00%,1909
12/13/2011,89,86,89,85,1.00K,-0.11%,1908
12/14/2011,88.4,88.4,88.4,88.4,,-0.67%,1907
12/15/2011,86,85,86,85,0.50K,-2.71%,1906
12/16/2011,85.4,85.4,85.4,85.4,,-0.70%,1905
12/19/2011,85.4,85.4,85.4,85.4,,0.00%,1904
12/20/2011,85,85,85,85,0.20K,-0.47%,1903
12/21/2011,85,85,85,85,,0.00%,1902
12/22/2011,85,85,85,85,,0.00%,1901
12/23/2011,85,85,85,85,,0.00%,1900
12/27/2011,85,85,85,85,,0.00%,1899
12/28/2011,87.9,85,87.9,84.9,1.00K,3.41%,1898
12/29/2011,92,92,92,92,0.20K,4.66%,1897
12/30/2011,90,90,90,90,0.10K,-2.17%,1896
01/02/2012,90,90,90,90,,0.00%,1895
01/03/2012,90.4,90.4,90.4,90.4,0.20K,0.44%,1894
01/04/2012,90.4,90.4,90.4,90.4,,0.00%,1893
01/05/2012,90.1,90.4,90.4,90.1,1.30K,-0.33%,1892
01/06/2012,90.1,90.1,90.1,90.1,,0.00%,1891
01/09/2012,90.1,90.1,90.1,90.1,,0.00%,1890
01/10/2012,90.1,90.1,90.1,90.1,,0.00%,1889
01/11/2012,90.1,90.1,90.1,90.1,,0.00%,1888
01/12/2012,100,85,100,85,4.90K,10.99%,1887
01/13/2012,95,92.5,95,92.5,0.60K,-5.00%,1886
01/17/2012,99,95,99,95,1.20K,4.21%,1885
01/18/2012,98.3,98.3,98.3,98.3,,-0.71%,1884
01/19/2012,95,82,95,82,2.00K,-3.36%,1883
01/20/2012,94,82,94,82,0.40K,-1.05%,1882
01/23/2012,85,85,85,85,,-9.57%,1881
01/24/2012,85,80,85,80,0.90K,0.00%,1880
01/25/2012,84.8,80.6,84.8,75,81.10K,-0.24%,1879
01/26/2012,87.3,86,87.3,86,0.30K,2.95%,1878
01/27/2012,90,89.9,90,89.9,0.80K,3.09%,1877
01/30/2012,90,90,90,90,,0.00%,1876
01/31/2012,100,100,100,100,0.10K,11.11%,1875
02/01/2012,100,100,100,100,,0.00%,1874
02/02/2012,100,100,100,100,,0.00%,1873
02/03/2012,100,100,100,100,,0.00%,1872
02/06/2012,80.1,80.1,80.1,80.1,0.10K,-19.90%,1871
02/08/2012,94,92,94,92,0.20K,17.35%,1870
02/09/2012,92,80.3,93,80.3,3.00K,-2.13%,1869
02/13/2012,90.9,75,90.9,75,0.30K,-1.20%,1868
02/14/2012,90.9,90.9,90.9,90.9,,0.00%,1867
02/15/2012,87,87.5,90,86.9,2.70K,-4.29%,1866
02/16/2012,93.9,89,94,80,3.60K,7.93%,1865
02/17/2012,95,94,95,94,0.50K,1.17%,1864
02/21/2012,94,89,94,89,0.60K,-1.05%,1863
02/22/2012,93.9,94,94,92,16.60K,-0.11%,1862
02/23/2012,93.9,85,93.9,85,0.80K,0.00%,1861
02/24/2012,90,86.6,90,86.6,0.10K,-4.15%,1860
02/27/2012,89,90,90,89,0.24K,-1.11%,1859
02/28/2012,90,80.1,90,80.1,0.00K,1.12%,1858
02/29/2012,89.9,81.1,89.9,81.1,0.62K,-0.11%,1857
03/01/2012,89,89,89,89,0.01K,-1.00%,1856
03/02/2012,87.5,85,87.5,85,0.26K,-1.69%,1855
03/05/2012,87.9,84.5,87.9,84.1,0.73K,0.46%,1854
03/06/2012,90,85,90,82.6,0.43K,2.39%,1853
03/08/2012,85,90,90,85,1.48K,-5.56%,1852
03/09/2012,86.3,86.3,86.3,86.3,,1.53%,1851
03/12/2012,86.3,86.3,86.3,86.3,,0.00%,1850
03/13/2012,88,88.1,88.1,88,0.11K,1.97%,1849
03/14/2012,92,86,92,86,1.21K,4.55%,1848
03/15/2012,92,92,92,87.1,0.50K,0.00%,1847
03/16/2012,95,90,95,90,4.24K,3.26%,1846
03/19/2012,96,96,96,96,0.50K,1.05%,1845
03/20/2012,95,95,95,95,0.28K,-1.04%,1844
03/21/2012,97.9,96,98,90.1,27.48K,3.05%,1843
03/22/2012,92,92,92,92,0.20K,-6.03%,1842
03/23/2012,96,92.5,96,92.5,0.10K,4.35%,1841
03/26/2012,100,96,100,90,1.30K,4.17%,1840
03/27/2012,99.9,99,99.9,90.2,0.80K,-0.10%,1839
03/28/2012,96,95,99,92,3.97K,-3.90%,1838
03/29/2012,97,95,100,95,7.62K,1.04%,1837
03/30/2012,92,92,92,92,2.00K,-5.15%,1836
04/02/2012,90.2,90.2,90.2,90.2,0.00K,-1.96%,1835
04/03/2012,90,75.1,90,75.1,0.73K,-0.22%,1834
04/04/2012,90,90,90,90,,0.00%,1833
04/05/2012,90,90,90,90,,0.00%,1832
04/09/2012,90,90,90,90,,0.00%,1831
04/10/2012,90,90,90,90,,0.00%,1830
04/11/2012,95,86,95,86,2.21K,5.56%,1829
04/16/2012,94,94,94,94,,-1.05%,1828
04/17/2012,94.8,90,94.8,90,6.14K,0.85%,1827
04/18/2012,94,94.8,94.8,94,1.40K,-0.84%,1826
04/19/2012,95.5,95,95.5,95,0.43K,1.60%,1825
04/20/2012,95,95,95,95,0.14K,-0.52%,1824
04/23/2012,98,98,98,98,0.80K,3.16%,1823
04/24/2012,95,95,95,95,0.10K,-3.06%,1822
04/25/2012,89.7,89.7,89.7,89.7,0.10K,-5.58%,1821
04/26/2012,95,89.7,95,89.7,2.80K,5.91%,1820
04/27/2012,95,95,95,95,,0.00%,1819
04/30/2012,95,95,95,95,,0.00%,1818
05/02/2012,94,94,94,94,0.02K,-1.05%,1817
05/03/2012,95,90,95,90,5.21K,1.06%,1816
05/04/2012,90.2,90.2,90.2,90.2,,-5.05%,1815
05/08/2012,90.2,90.2,90.2,90.2,,0.00%,1814
05/09/2012,90.2,90.2,90.2,90.2,,0.00%,1813
05/10/2012,90,90,90,70.2,0.43K,-0.22%,1812
05/11/2012,88,74,88,74,0.13K,-2.22%,1811
05/14/2012,86.4,86.4,86.4,86.4,,-1.82%,1810
05/15/2012,89.5,89.5,89.5,89.5,0.32K,3.59%,1809
05/16/2012,89.5,89.5,89.5,89.5,,0.00%,1808
05/17/2012,89.5,89.5,89.5,89.5,,0.00%,1807
05/18/2012,90.9,90.9,90.9,71,1.05K,1.56%,1806
05/21/2012,90,90,90,90,,-0.99%,1805
05/22/2012,90,90,90,90,,0.00%,1804
05/23/2012,90,90,90,90,,0.00%,1803
05/24/2012,90,90,90,90,,0.00%,1802
05/25/2012,89.9,80,89.9,80,0.25K,-0.11%,1801
05/28/2012,89.9,89.9,89.9,89.9,,0.00%,1800
05/29/2012,85,76,85,76,1.34K,-5.45%,1799
05/30/2012,85,85,85,85,,0.00%,1798
05/31/2012,85,85,85,85,,0.00%,1797
06/01/2012,85,85,85,85,,0.00%,1796
06/05/2012,85,85,85,85,,0.00%,1795
06/06/2012,90,80,90,79.5,9.84K,5.88%,1794
06/07/2012,90,90,90,90,0.70K,0.00%,1793
06/08/2012,90,90,90,90,,0.00%,1792
06/11/2012,90,90,90,90,,0.00%,1791
06/12/2012,90,90,90,90,,0.00%,1790
06/13/2012,93,93,93,92.9,1.85K,3.33%,1789
06/14/2012,93,93,93,93,,0.00%,1788
06/15/2012,98.5,93.9,100,93.9,4.91K,5.91%,1787
06/18/2012,98.1,98.1,98.1,98.1,,-0.41%,1786
06/19/2012,98.1,98.1,98.1,98.1,,0.00%,1785
06/20/2012,95,95,95,90,0.31K,-3.16%,1784
06/21/2012,94.9,93.4,94.9,93.4,0.01K,-0.11%,1783
06/22/2012,94.7,94.7,94.7,94.7,,-0.21%,1782
06/25/2012,91.9,91.9,91.9,91.9,0.02K,-2.96%,1781
06/26/2012,91.9,91.9,91.9,91.9,,0.00%,1780
06/27/2012,90,90,91,90,0.11K,-2.07%,1779
06/28/2012,90,90,90,90,,0.00%,1778
06/29/2012,90,90,90,90,0.36K,0.00%,1777
07/02/2012,90,90,90,90,,0.00%,1776
07/04/2012,90,90,90,90,,0.00%,1775
07/05/2012,90,90,90,90,,0.00%,1774
07/06/2012,90,90,90,90,,0.00%,1773
07/09/2012,89.9,80,89.9,80,0.20K,-0.11%,1772
07/10/2012,85,85,85,85,0.00K,-5.45%,1771
07/11/2012,85,85,85,85,,0.00%,1770
07/12/2012,85,85,85,85,,0.00%,1769
07/13/2012,85,85,85,85,,0.00%,1768
07/16/2012,85,85,85,85,,0.00%,1767
07/17/2012,80,80,80,80,25.00K,-5.88%,1766
07/18/2012,81,81.1,82,81,0.69K,1.25%,1765
07/19/2012,81.8,81.8,81.8,81.8,,0.99%,1764
07/20/2012,82,85,85,82,0.10K,0.24%,1763
07/23/2012,82,82,82,82,,0.00%,1762
07/24/2012,82,82,82,82,0.50K,0.00%,1761
07/25/2012,84.9,80,84.9,80,25.50K,3.54%,1760
07/26/2012,79,79,79,79,0.11K,-6.95%,1759
07/27/2012,84.9,85,85,80,0.55K,7.47%,1758
07/30/2012,84.9,84.9,84.9,84.9,,0.00%,1757
07/31/2012,90,90,90,90,2.00K,6.01%,1756
08/02/2012,90,90,90,90,,0.00%,1755
08/03/2012,89.3,89.3,89.3,89.3,1.61K,-0.78%,1754
08/06/2012,85,85,85,85,0.50K,-4.82%,1753
08/07/2012,85,85,85,85,,0.00%,1752
08/08/2012,85,85,85,85,,0.00%,1751
08/09/2012,85,85,85,85,,0.00%,1750
08/10/2012,85,85,85,85,,0.00%,1749
08/13/2012,85,85,85,85,,0.00%,1748
08/14/2012,84.8,84.9,84.9,84.8,0.00K,-0.24%,1747
08/15/2012,83.5,80,83.5,80,1.03K,-1.53%,1746
08/16/2012,80.4,80.4,80.4,80.4,,-3.71%,1745
08/17/2012,80.4,80.4,80.4,80.4,,0.00%,1744
08/20/2012,84,84,84,84,0.28K,4.48%,1743
08/21/2012,82,79,82,79,0.45K,-2.38%,1742
08/22/2012,80,80,80,80,0.28K,-2.44%,1741
08/23/2012,80,80,80,80,0.18K,0.00%,1740
08/24/2012,78.1,78.1,78.1,78.1,0.30K,-2.38%,1739
08/27/2012,83,75.3,83,75.3,1.00K,6.27%,1738
08/28/2012,79.2,79.2,79.2,79.2,,-4.58%,1737
08/29/2012,80.5,75.1,81.9,75,1.08K,1.64%,1736
08/30/2012,82,82,82,82,1.00K,1.86%,1735
09/03/2012,82,80,82,80,0.55K,0.00%,1734
09/04/2012,87,82,87,82,7.10K,6.10%,1733
09/05/2012,87.5,87.5,87.5,87.5,0.01K,0.57%,1732
09/06/2012,87.5,87.5,87.5,87.5,,0.00%,1731
09/07/2012,87.5,87.5,87.5,87.5,,0.00%,1730
09/10/2012,85,85,85,85,1.05K,-2.86%,1729
09/11/2012,85,82,85,80,6.75K,0.00%,1728
09/12/2012,84.8,81,84.8,77,0.83K,-0.24%,1727
09/13/2012,84.6,80.1,84.6,80,0.61K,-0.24%,1726
09/14/2012,84.3,84.4,84.4,80,88.58K,-0.35%,1725
09/17/2012,87,84.3,87,82,46.62K,3.20%,1724
09/18/2012,85,85,86,85,7.76K,-2.30%,1723
09/19/2012,85,83,85,80,3.23K,0.00%,1722
09/20/2012,86.9,84.9,86.9,84.9,0.70K,2.24%,1721
09/21/2012,88.5,86.9,89,85,31.06K,1.84%,1720
09/24/2012,88,88,88,88,,-0.56%,1719
09/25/2012,90,83.5,90,83,2.09K,2.27%,1718
09/26/2012,88,89,89,82.1,0.01K,-2.22%,1717
09/27/2012,90,88,90,88,7.51K,2.27%,1716
09/28/2012,89,89,89,88.9,11.82K,-1.11%,1715
10/01/2012,89,89,89,89,,0.00%,1714
10/02/2012,88.9,88.9,88.9,88.9,0.01K,-0.11%,1713
10/03/2012,88.9,87.8,89,87.7,28.00K,0.00%,1712
10/04/2012,88.9,88.9,88.9,88.9,,0.00%,1711
10/05/2012,88,80.1,89,80.1,0.64K,-1.01%,1710
10/08/2012,87.7,87.7,87.7,87.7,,-0.34%,1709
10/09/2012,87,80.1,87,80.1,0.11K,-0.80%,1708
10/10/2012,87,87,87,87,0.00K,0.00%,1707
10/11/2012,86.5,81,87,80.5,0.77K,-0.57%,1706
10/12/2012,86,85.9,86,85.9,2.20K,-0.58%,1705
10/15/2012,86,86,86,86,,0.00%,1704
10/16/2012,89,85,89,84,20.20K,3.49%,1703
10/17/2012,88,85,88,85,26.80K,-1.12%,1702
10/18/2012,85,85,88,85,0.62K,-3.41%,1701
10/19/2012,88,87.8,88,87.8,3.98K,3.53%,1700
10/22/2012,80.2,80.2,80.2,80.2,0.02K,-8.86%,1699
10/23/2012,80.2,80.3,80.3,80.2,0.18K,0.00%,1698
10/24/2012,80.3,80.3,80.3,80.3,0.01K,0.12%,1697
10/25/2012,91.5,80.3,91.5,80.3,0.71K,13.95%,1696
10/26/2012,88.2,88.2,88.2,88.2,,-3.61%,1695
10/30/2012,88.2,88.2,88.2,88.2,,0.00%,1694
10/31/2012,89,85,90,85,51.00K,0.91%,1693
11/01/2012,89,80.5,91.5,80.5,1.00K,0.00%,1692
11/02/2012,88,81,88,81,0.20K,-1.12%,1691
11/05/2012,81.1,81,81.1,81,0.60K,-7.84%,1690
11/06/2012,85,81,85,76.5,0.19K,4.81%,1689
11/07/2012,85.5,85.5,87,85.5,0.35K,0.59%,1688
11/08/2012,87.8,84.5,87.8,84.5,0.30K,2.69%,1687
11/09/2012,90,85.5,90,85.5,0.43K,2.51%,1686
11/12/2012,81.2,81.2,81.2,81.2,0.00K,-9.78%,1685
11/14/2012,81.1,81.1,81.1,81.1,1.95K,-0.12%,1684
11/15/2012,81,81,81,81,0.14K,-0.12%,1683
11/16/2012,81,81,81,81,,0.00%,1682
11/19/2012,84.9,84.9,84.9,84.9,0.00K,4.81%,1681
11/20/2012,84.9,84.9,84.9,84.9,,0.00%,1680
11/21/2012,84.9,73.1,84.9,73.1,1.02K,0.00%,1679
11/22/2012,84,84,84,84,0.59K,-1.06%,1678
11/23/2012,84,84,84,84,,0.00%,1677
11/26/2012,84,84,84,84,,0.00%,1676
11/28/2012,84.5,78.5,84.5,77.6,0.70K,0.60%,1675
11/29/2012,82.4,82.4,82.4,82.4,,-2.49%,1674
11/30/2012,84.7,80,84.7,80,0.93K,2.79%,1673
12/03/2012,82,82,82,82,0.10K,-3.19%,1672
12/04/2012,82,82,82,82,,0.00%,1671
12/05/2012,83,76,83,74,1.08K,1.22%,1670
12/06/2012,83,83,83,83,,0.00%,1669
12/07/2012,90,83,90,83,2.00K,8.43%,1668
12/10/2012,86,80,86,78,0.81K,-4.44%,1667
12/11/2012,78.2,86,86,77.3,13.34K,-9.07%,1666
12/12/2012,83.2,78.1,83.2,78.1,0.20K,6.39%,1665
12/13/2012,80,80,80,80,0.05K,-3.85%,1664
12/14/2012,80,80,80,80,,0.00%,1663
12/17/2012,80,80,80,80,,0.00%,1662
12/18/2012,79,75,79,75,35.26K,-1.25%,1661
12/19/2012,76.1,75.5,78.5,75.5,1.05K,-3.67%,1660
12/20/2012,75.4,75.4,75.7,75.4,0.49K,-0.92%,1659
12/21/2012,77.2,79.8,80,77.2,1.18K,2.39%,1658
12/24/2012,75.5,83.4,83.4,75.5,0.92K,-2.20%,1657
12/26/2012,75.5,75.5,75.5,75.5,,0.00%,1656
12/28/2012,80,80,80,80,0.10K,5.96%,1655
12/31/2012,80,79.9,80,79.9,1.14K,0.00%,1654
01/02/2013,84,80,84,80,0.67K,5.00%,1653
01/03/2013,84,84,84,84,0.20K,0.00%,1652
01/04/2013,84,84,84,84,,0.00%,1651
01/07/2013,84,82.5,84,82.5,1.10K,0.00%,1650
01/08/2013,86.5,77.1,86.5,77.1,3.97K,2.98%,1649
01/09/2013,85.5,85.9,86,80.1,3.40K,-1.16%,1648
01/10/2013,81,82.5,82.5,81,8.40K,-5.26%,1647
01/11/2013,81,81,81,81,,0.00%,1646
01/15/2013,84.3,84,84.3,84,0.30K,4.07%,1645
01/16/2013,83.3,80.2,83.5,78.4,0.86K,-1.19%,1644
01/17/2013,85,80,85,80,2.66K,2.04%,1643
01/18/2013,85.9,85,85.9,82,1.50K,1.06%,1642
01/21/2013,85,82.1,85,82,0.50K,-1.05%,1641
01/22/2013,83.8,83.8,83.8,83.8,,-1.41%,1640
01/23/2013,83.8,83.8,83.8,83.8,,0.00%,1639
